product_name;url;image1_url;image2_url;product_price;description;sale_price;old_price;original_price;current_price;color;image_url;mpn;reference_code;category_id;Stock Status;color_homogeneizado;Categoria;Fondo;Modelo;Tag_1;Tag_2;Tag_3;Tag_4;Tag_5;Tag_6
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03683545?cS=700&pelement=669335693;https://static.pullandbear.net/assets/public/84cc/ff0c/7c8345188dc3/a149d13909cb/03683545700-M/03683545700-M.jpg?ts=1736777012922&w=438&f=auto;https://static.pullandbear.net/assets/public/503f/0f4a/f7fd4f9eb524/3742d845c053/03683545700-A2M/03683545700-A2M.jpg?ts=1736777053534&w=438&f=auto;35.99;Jeans baggy con diseño de cinco bolsillos, cintura con trabillas y cierre de botón y cremallera.;;;;35.99;Marrón;https://static.pullandbear.net/assets/public/58f5/17b4/5a744aa0920f/f88f016aeda3/03683545700-C/03683545700-C.jpg?ts=1736775698543&w=106&f=auto;3683/545;3683545;1030204730;In stock;Marrón;Pantalón;Otro color;Modelo;Moderno;Color oscuro;Casual;Oversize;Tailoring;Manga corta
Jeans super baggy;https://www.pullandbear.com/es/jeans-super-baggy-l03683509?cS=434&pelement=662031848;https://static.pullandbear.net/assets/public/311c/51bd/c27c452696ef/9d6bb6cac13b/03683509434-A1M/03683509434-A1M.jpg?ts=1737369429384&w=438&f=auto;https://static.pullandbear.net/assets/public/7f1c/286f/8ba24ac08f0a/24d430569e17/03683509434-M/03683509434-M.jpg?ts=1737369429136&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos, diseño de cinco bolsillos y cierre de botón y cremallera.;;;;35.99;Indigo claro;https://static.pullandbear.net/assets/public/dd49/98bf/8c00420a8985/6b2a60267568/03683509434-C/03683509434-C.jpg?ts=1736864622566&w=106&f=auto;3683/509;3683509;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Joggers;Casual;Streetwear;Slim;Rasgado;Rasgado
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l07685524?cS=406&pelement=662027236;https://static.pullandbear.net/assets/public/d0cd/b310/b7974a0a9a5a/4b9756d8b5dd/03687506406-M/03687506406-M.jpg?ts=1737453545693&w=438&f=auto;https://static.pullandbear.net/assets/public/2801/49a2/afac4273ba24/2a186c1ff522/03687506406-A2M/03687506406-A2M.jpg?ts=1737453545612&w=438&f=auto;29.99;Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Azul claro;https://static.pullandbear.net/assets/public/5e24/c1a3/5f6945e6839d/05b9f3eba8ff/03687506406-C/03687506406-C.jpg?ts=1737539640189&w=106&f=auto;7685/524;7685524;1030017537;In stock;Azul claro;Pantalón;Blanco;Modelo;Carrot;Standard;Manga corta;Cuello alto;Minimalista;Color claro
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l07685524?cS=401&pelement=662027231;https://static.pullandbear.net/assets/public/b9f2/10e2/d4d34258aa5c/91dd71b638d8/07685524401-M/07685524401-M.jpg?ts=1737631406965&w=438&f=auto;https://static.pullandbear.net/assets/public/adb9/ffd1/d0ce488c89b8/656212b0ae00/07685524401-A2M/07685524401-A2M.jpg?ts=1737129015905&w=438&f=auto;29.99;Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Marino;https://static.pullandbear.net/assets/public/79b0/a215/bc0d4b38a7e0/24602d9b234e/07685524401-C/07685524401-C.jpg?ts=1722951937728&w=106&f=auto;7685/524;7685524;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Deportivo;Minimalista;Baggy;Chándal;Monocromático;Carrot
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=407&pelement=662027265;https://static.pullandbear.net/assets/public/0ae8/6902/2855418097be/70f3b68a65e6/07685509407-M/07685509407-M.jpg?ts=1721835575190&w=438&f=auto;https://static.pullandbear.net/assets/public/355b/2c20/de14479cafe5/f4546da65ddd/07685509407-A2M/07685509407-A2M.jpg?ts=1721835568399&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Azul oscuro;https://static.pullandbear.net/assets/public/538f/e6e6/657b44eabeba/a88dd27e7670/07685509407-C/07685509407-C.jpg?ts=1721835571209&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Elegante;Monocromático;Manga larga;Carrot;Streetwear;Moderno
Jeans straight vintage;https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=922&pelement=662020716;https://static.pullandbear.net/assets/public/36d4/19da/60c549918088/e740d928b96a/03687504922-M/03687504922-M.jpg?ts=1737374619627&w=438&f=auto;https://static.pullandbear.net/assets/public/3134/7e98/5ada43d98085/39e730213f20/03687504922-A2M/03687504922-A2M.jpg?ts=1737374619941&w=438&f=auto;25.99;Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;25.99;Gris oscuro;https://static.pullandbear.net/assets/public/530d/af20/c4c24dbfa84c/82d1dd4fe724/03687504922-C/03687504922-C.jpg?ts=1733757042457&w=106&f=auto;3687/504;3687504;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Ajustado;Deportivo;Cuello alto;Vintage;Carrot;Joggers
Jeans wide leg carpenter;https://www.pullandbear.com/es/jeans-wide-leg-carpenter-l03683518?cS=427&pelement=664429985;https://static.pullandbear.net/assets/public/237b/6f3a/1759494ba6d4/9480ede85193/03683518427-M/03683518427-M.jpg?ts=1737993552509&w=438&f=auto;https://static.pullandbear.net/assets/public/579a/4a4b/9a2341c6ae7f/1c514cb1aae3/03683518427-A2M/03683518427-A2M.jpg?ts=1737993552752&w=438&f=auto;39.99;Jeans wide leg carpenter con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;39.99;Azul medio;https://static.pullandbear.net/assets/public/650e/8345/ebfb4a0397e4/86cb608352d4/03683518427-C/03683518427-C.jpg?ts=1737652986085&w=106&f=auto;3683/518;3683518;1030204730;In stock;Azul;Pantalón;Otro color;Modelo;Ajustada;Sin mangas;Estampado;Ajustada;Carrot;Cargo
Jeans jogger baggy jacquard;https://www.pullandbear.com/es/jeans-jogger-baggy-jacquard-l03683513?cS=434&pelement=664248871;https://static.pullandbear.net/assets/public/7e8c/09c3/1afa451eb889/98d5c4e42080/03683513434-M/03683513434-M.jpg?ts=1736330226046&w=438&f=auto;https://static.pullandbear.net/assets/public/a0c7/9a6a/ba9f4f7a8008/793af014e07d/03683513434-A2M/03683513434-A2M.jpg?ts=1736330225302&w=438&f=auto;35.99;Jeans jogger de corte baggy en tejido jacquard, con cintura elástica con cordón, bolsillos y en 100% algodón.;;;;35.99;Indigo claro;https://static.pullandbear.net/assets/public/41a9/b352/c16d49489d99/4249f2d7f5ed/03683513434-C/03683513434-C.jpg?ts=1736346195214&w=106&f=auto;3683/513;3683513;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Vintage;Carrot;Skinny;Manga larga;Carrot;Ajustada
Jeans super baggy;https://www.pullandbear.com/es/jeans-super-baggy-l03683509?cS=922&pelement=662031851;https://static.pullandbear.net/assets/public/a91f/f70b/dcd4456ca90a/29108451aab7/03683509922-M/03683509922-M.jpg?ts=1737634419923&w=438&f=auto;https://static.pullandbear.net/assets/public/e1c2/04a5/715b42d882db/516c4bded117/03683509922-A2M/03683509922-A2M.jpg?ts=1737643159281&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos, diseño de cinco bolsillos y cierre de botón y cremallera.;;;;35.99;Gris oscuro;https://static.pullandbear.net/assets/public/6b8c/84e4/249d415393c9/481e80f38d4b/03683509922-C/03683509922-C.jpg?ts=1734342501418&w=106&f=auto;3683/509;3683509;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Carrot;Chándal;Streetwear;Moderno;Color oscuro;Skater
Jeans super baggy;https://www.pullandbear.com/es/jeans-super-baggy-l03683509?cS=415&pelement=662031849;https://static.pullandbear.net/assets/public/bc8c/c40c/071847ed8c3c/090dec3e1d83/03683509415-M/03683509415-M.jpg?ts=1737369429465&w=438&f=auto;https://static.pullandbear.net/assets/public/8d40/cdf0/e1b244b98b7f/37acbaf1f26f/03683509415-A2M/03683509415-A2M.jpg?ts=1737369428971&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos, diseño de cinco bolsillos y cierre de botón y cremallera.;;;;35.99;Azul flúor;https://static.pullandbear.net/assets/public/2b73/a6e6/d5964970a178/67db784c2df6/03683509415-C/03683509415-C.jpg?ts=1736853027211&w=106&f=auto;3683/509;3683509;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Vintage;Slim;Cuello alto;Bohemio;Rasgado;Moderno
Jeans baggy jacquard;https://www.pullandbear.com/es/jeans-baggy-jacquard-l03683515?cS=427&pelement=662026749;https://static.pullandbear.net/assets/public/4104/d414/80f146568893/9277125a3faf/03683515427-M/03683515427-M.jpg?ts=1737369664446&w=438&f=auto;https://static.pullandbear.net/assets/public/60e0/e05b/0543475e8e80/bb5207915f0f/03683515427-A2M/03683515427-A2M.jpg?ts=1737369664307&w=438&f=auto;35.99;Jeans baggy en tejido jacquard, cintura de trabillas, diseño de cinco bolsillos y cierre de botón y cremallera.;;;;35.99;Azul medio;https://static.pullandbear.net/assets/public/a9d9/fa7f/50c24afead46/571d5cb470b6/03683515427-C/03683515427-C.jpg?ts=1736339497775&w=106&f=auto;3683/515;3683515;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Skater;Cuello alto;Baggy;Standard;Minimalista;Cargo
Jeans super baggy acabado lavado;https://www.pullandbear.com/es/jeans-super-baggy-acabado-lavado-l03683506?cS=415&pelement=662014934;https://static.pullandbear.net/assets/public/5e7b/c294/5225409ab1ac/eaa8abe0c3fd/07685538415-A1M/07685538415-A1M.jpg?ts=1732709933327&w=438&f=auto;https://static.pullandbear.net/assets/public/48d7/6c60/4b7b4904b29a/5fa82debe622/07685538415-M/07685538415-M.jpg?ts=1732710437614&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;35.99;Azul flúor;https://static.pullandbear.net/assets/public/756d/eeaf/282f49e4b178/680acd6914c4/07685538415-C/07685538415-C.jpg?ts=1733136991979&w=106&f=auto;3683/506;3683506;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Ajustado;Deportivo;Clásico;Skater;Sin mangas;Oversize
Jeans carrot rotos;https://www.pullandbear.com/es/jeans-carrot-rotos-l03683542?cS=833&pelement=665858925;https://static.pullandbear.net/assets/public/0fe1/cf9e/b4294142ab91/d27503ebe452/07684510833-M/07684510833-M.jpg?ts=1723208214323&w=438&f=auto;https://static.pullandbear.net/assets/public/7850/863a/b4564fe58bd5/669b7258f1af/07684510833-A2M/07684510833-A2M.jpg?ts=1723208202963&w=438&f=auto;29.99;Jeans carrot fit con detalle de rotos, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.;;;;29.99;Negro delavado;https://static.pullandbear.net/assets/public/4e47/f000/9cd5489abe9b/79a5e0b67531/07684510833-C/07684510833-C.jpg?ts=1720012648933&w=106&f=auto;3683/542;3683542;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Ajustado;Manga larga;Skater;Clásico;Estampado;Color claro
Jeans loose fit;https://www.pullandbear.com/es/jeans-loose-fit-l03683508?cS=833&pelement=662026878;https://static.pullandbear.net/assets/public/6645/45ab/1da64a55af8f/95301d3acd2d/03683508833-M/03683508833-M.jpg?ts=1736762037476&w=438&f=auto;https://static.pullandbear.net/assets/public/8916/25bb/8f1240409044/aedd9a99971b/03683508833-A2M/03683508833-A2M.jpg?ts=1736760584576&w=438&f=auto;29.99;Jeans loose fit con diseño de cinco bolsillos, con cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Negro delavado;https://static.pullandbear.net/assets/public/8c95/28f6/a1b7445fa7c9/8b06e66c7b5c/03683508833-C/03683508833-C.jpg?ts=1736770203770&w=106&f=auto;3683/508;3683508;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Chándal;Skater;Tailoring;Sin mangas;Estampado;Slim
Jeans loose fit;https://www.pullandbear.com/es/jeans-loose-fit-l03683508?cS=445&pelement=662026877;https://static.pullandbear.net/assets/public/d08a/3d9c/f51b4b8d81f6/a7a2a3437a92/03683508445-M/03683508445-M.jpg?ts=1736760007618&w=438&f=auto;https://static.pullandbear.net/assets/public/d495/c699/fe524593b61a/8f73c2d2f45e/03683508445-A2M/03683508445-A2M.jpg?ts=1736760313989&w=438&f=auto;29.99;Jeans loose fit con diseño de cinco bolsillos, con cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Azul verdoso;https://static.pullandbear.net/assets/public/a53f/7e80/533b4e668e92/21287224d9fc/03683508445-C/03683508445-C.jpg?ts=1736770121958&w=106&f=auto;3683/508;3683508;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Color oscuro;Vintage;Skater;Ajustado;Standard;Sin mangas
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=410&pelement=662014303;https://static.pullandbear.net/assets/public/dab4/728d/6f244ff79573/3370e703001a/07685526410-M/07685526410-M.jpg?ts=1723189247241&w=438&f=auto;https://static.pullandbear.net/assets/public/3e73/9421/af9a4333a8ea/606a59f921da/07685526410-A2M/07685526410-A2M.jpg?ts=1723189278736&w=438&f=auto;29.99;Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.;;;;29.99;Marino delavado;https://static.pullandbear.net/assets/public/a152/cdac/9a904a71802a/2c7d8f2c9612/07685526410-C/07685526410-C.jpg?ts=1724414847850&w=106&f=auto;3685/514;3685514;1030017537;In stock;Azul;Pantalón;Blanco;Modelo;Chándal;Slim;Casual;Ajustada;Tailoring;Skinny
Jeans super baggy acabado lavado;https://www.pullandbear.com/es/jeans-super-baggy-acabado-lavado-l03683506?cS=800&pelement=662014932;https://static.pullandbear.net/assets/public/7ccb/b711/87464ae2b97f/9a67b3c317a7/07685938800-A1M/07685938800-A1M.jpg?ts=1732710446754&w=438&f=auto;https://static.pullandbear.net/assets/public/f36c/09ce/1f4f457ba45d/7efff9a8c19b/07685938800-M/07685938800-M.jpg?ts=1732710469396&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;35.99;Negro;https://static.pullandbear.net/assets/public/aa4f/aef2/99d94428b368/322bfe50091f/07685938800-C/07685938800-C.jpg?ts=1732622851652&w=106&f=auto;3683/506;3683506;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Skinny;Cuello alto;Moderno;Sin mangas;Estampado;Cuello alto
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=401&pelement=662027256;https://static.pullandbear.net/assets/public/d421/ae32/18214977a220/6a64eb26eae2/07685503401-M/07685503401-M.jpg?ts=1723449236350&w=438&f=auto;https://static.pullandbear.net/assets/public/f868/246d/18a94f16b781/753ceccb7243/07685503401-A2M/07685503401-A2M.jpg?ts=1723449030897&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Marino;https://static.pullandbear.net/assets/public/6243/d807/25f54960af49/cc1104d7913c/07685503401-C/07685503401-C.jpg?ts=1724938166400&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Skater;Ajustado;Chándal;Oversize;Skinny;Streetwear
Jeans carrot detalle rotos;https://www.pullandbear.com/es/jeans-carrot-detalle-rotos-l03683539?cS=922&pelement=665858891;https://static.pullandbear.net/assets/public/041b/e209/c8f1494c96d4/649892fd740d/03683539922-M/03683539922-M.jpg?ts=1736783341847&w=438&f=auto;https://static.pullandbear.net/assets/public/87b0/cef0/5887443fb82c/1e6a46a97fca/03683539922-A2M/03683539922-A2M.jpg?ts=1737642963506&w=438&f=auto;29.99;Jeans carrot fit con detalle de rotos, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.;;;;29.99;Gris oscuro;https://static.pullandbear.net/assets/public/69a7/90b4/97554ba39eb6/634a9b9b59cb/03683539922-C/03683539922-C.jpg?ts=1737653661083&w=106&f=auto;3683/539;3683539;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Baggy;Ajustada;Standard;Oversize;Deportivo;Manga corta
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=400&pelement=664096510;https://static.pullandbear.net/assets/public/3585/8373/b93f40b1bd01/ac33816acb91/07685526400-M/07685526400-M.jpg?ts=1722951712302&w=438&f=auto;https://static.pullandbear.net/assets/public/7a84/e9cc/90ff42f28518/c5c2e62708da/07685526400-A2M/07685526400-A2M.jpg?ts=1722951718815&w=438&f=auto;29.99;Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.;;;;29.99;Azul;https://static.pullandbear.net/assets/public/cb94/a491/878e4170a43b/00a783272ceb/07685526400-C/07685526400-C.jpg?ts=1721746640502&w=106&f=auto;3685/514;3685514;1030017537;In stock;Azul;Pantalón;Blanco;Modelo;Color claro;Chándal;Ajustada;Ajustada;Moderno;Color oscuro
Jeans super baggy;https://www.pullandbear.com/es/jeans-super-baggy-l03683509?cS=800&pelement=662031850;https://static.pullandbear.net/assets/public/2d44/949f/b4cb42278c94/8db8f80d9472/03683509800-M/03683509800-M.jpg?ts=1737369429479&w=438&f=auto;https://static.pullandbear.net/assets/public/d5de/15bd/05504c90b944/d076b65a5b7b/03683509800-A2M/03683509800-A2M.jpg?ts=1737369428634&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos, diseño de cinco bolsillos y cierre de botón y cremallera.;;;;35.99;Negro;https://static.pullandbear.net/assets/public/def8/e671/ba244312989f/d544a9aa8fa8/03683509800-C/03683509800-C.jpg?ts=1736853164532&w=106&f=auto;3683/509;3683509;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Straight;Casual;Skinny;Rasgado;Cuello alto;Clásico
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=405&pelement=662027260;https://static.pullandbear.net/assets/public/9bdd/f242/e38740fabfca/46e27a3ee753/07685503405-M/07685503405-M.jpg?ts=1732889859945&w=438&f=auto;https://static.pullandbear.net/assets/public/4c64/d9f0/d30c4f0d9081/6616900933f3/07685503405-A2M/07685503405-A2M.jpg?ts=1732889815153&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Indigo;https://static.pullandbear.net/assets/public/7b04/9987/e1354f13ba72/3732c230ed83/07685503405-C/07685503405-C.jpg?ts=1726673689556&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Streetwear;Color oscuro;Ajustada;Color oscuro;Vintage;Deportivo
Jeans carrot acabado lavado;https://www.pullandbear.com/es/jeans-carrot-acabado-lavado-l07685507?cS=833&pelement=662027250;https://static.pullandbear.net/assets/public/9d40/2e1a/37394d6d85a9/0a49868ecfeb/07685508833-M/07685508833-M.jpg?ts=1722951680936&w=438&f=auto;https://static.pullandbear.net/assets/public/860d/e071/56764c9d9ec2/fcc69a96ddb3/07685508833-A2M/07685508833-A2M.jpg?ts=1722951667679&w=438&f=auto;19.99;Jeans carrot fit con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.;;;;19.99;Negro delavado;https://static.pullandbear.net/assets/public/66f8/487b/8111418aa843/926a9114cbb2/07685502833-C/07685502833-C.jpg?ts=1721819492921&w=106&f=auto;7685/507;7685507;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Tailoring;Manga corta;Baggy;Carrot;Skinny;Deportivo
Jeans loose fit;https://www.pullandbear.com/es/jeans-loose-fit-l03683508?cS=401&pelement=662026876;https://static.pullandbear.net/assets/public/3e6c/f2f6/98bd4ea2909f/5902a1e0d7a2/03683508401-M/03683508401-M.jpg?ts=1736760239441&w=438&f=auto;https://static.pullandbear.net/assets/public/f529/8890/ecb1437f8c84/2bc2b8bc7f3a/03683508401-A2M/03683508401-A2M.jpg?ts=1736760324578&w=438&f=auto;29.99;Jeans loose fit con diseño de cinco bolsillos, con cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Marino;https://static.pullandbear.net/assets/public/2ec9/c55f/dd7343398fba/3c58d3b00469/03683508401-C/03683508401-C.jpg?ts=1737361816424&w=106&f=auto;3683/508;3683508;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Color claro;Ajustado;Sin mangas;Moderno;Manga larga;Rasgado
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l03687507?cS=427&pelement=662021490;https://static.pullandbear.net/assets/public/dfd4/3d6d/7f404ed9b25b/171b2b2d5171/03687507427-M/03687507427-M.jpg?ts=1737382504242&w=438&f=auto;https://static.pullandbear.net/assets/public/29aa/509a/897440be81be/2e1205fc69fd/03687507427-A2M/03687507427-A2M.jpg?ts=1737382504065&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera, confeccionados en algodón ligeramente elástico.;;;;25.99;Azul medio;https://static.pullandbear.net/assets/public/d639/4ae2/c7d64d20ad03/80d1b85e61ed/03687507427-C/03687507427-C.jpg?ts=1733332563064&w=106&f=auto;3687/507;3687507;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Baggy;Moderno;Minimalista;Sin mangas;Vintage;Ajustado
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l03687507?cS=415&pelement=662021489;https://static.pullandbear.net/assets/public/810e/1248/dba745f5a1dd/1b65ba1ce80f/03687507415-M/03687507415-M.jpg?ts=1737382504387&w=438&f=auto;https://static.pullandbear.net/assets/public/ada4/92d2/8ee440e5b17b/08389f61421d/03687507415-A2M/03687507415-A2M.jpg?ts=1737454518561&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera, confeccionados en algodón ligeramente elástico.;;;;25.99;Azul flúor;https://static.pullandbear.net/assets/public/d8b6/11c7/24b94beaacb9/65d9ce10cb38/03687507415-C/03687507415-C.jpg?ts=1733332548177&w=106&f=auto;3687/507;3687507;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Skater;Casual;Chándal;Bohemio;Slim;Oversize
Jeans baggy loose;https://www.pullandbear.com/es/jeans-baggy-loose-l03687503?cS=407&pelement=662020909;https://static.pullandbear.net/assets/public/566b/1619/d3b9461e9763/5561082fe39f/03687503407-M/03687503407-M.jpg?ts=1736760250048&w=438&f=auto;https://static.pullandbear.net/assets/public/b80f/026c/374e4bd1b72e/e32722222a42/03687503407-A2M/03687503407-A2M.jpg?ts=1736760176013&w=438&f=auto;29.99;Jeans baggy loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Azul oscuro;https://static.pullandbear.net/assets/public/509c/072e/eb654b8ab5a4/09bd7b36face/03687503407-C/03687503407-C.jpg?ts=1736346195139&w=106&f=auto;3687/503;3687503;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Ajustado;Moderno;Manga larga;Manga larga;Tailoring;Standard
Jeans cargo straight;https://www.pullandbear.com/es/jeans-cargo-straight-l03683500?cS=434&pelement=662014587;https://static.pullandbear.net/assets/public/0b6d/36bb/e2e047cfa69a/8a9dfad50d78/03683500434-A1M/03683500434-A1M.jpg?ts=1732536032724&w=438&f=auto;https://static.pullandbear.net/assets/public/cbba/38e2/821b4ae09569/f0853d9244c8/03683500434-M/03683500434-M.jpg?ts=1732536043080&w=438&f=auto;29.99;Jeans cargo straight con diseño multibolsillos, con cintura elástica, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Indigo claro;https://static.pullandbear.net/assets/public/9920/d2be/1224426f872d/52e60afc7059/03683500434-C/03683500434-C.jpg?ts=1733136268474&w=106&f=auto;3683/500;3683500;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Monocromático;Tailoring;Sin mangas;Sin mangas;Oversize;Skinny
Jeans straight vintage;https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=434&pelement=662020713;https://static.pullandbear.net/assets/public/4603/47b6/88d64e19b99e/7ff4289b50dc/03687504434-M/03687504434-M.jpg?ts=1737374619586&w=438&f=auto;https://static.pullandbear.net/assets/public/b1d6/cdbe/8d8a4c76958f/debda1588f28/03687504434-A2M/03687504434-A2M.jpg?ts=1737374620133&w=438&f=auto;25.99;Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;25.99;Indigo claro;https://static.pullandbear.net/assets/public/eb1c/c4ab/e80f429f8dee/25a37501c850/03687504434-C/03687504434-C.jpg?ts=1733419475545&w=106&f=auto;3687/504;3687504;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Minimalista;Vintage;Rasgado;Color oscuro;Ajustado;Chándal
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l03683547?cS=500&pelement=669538744;https://static.pullandbear.net/assets/public/178c/63c9/44e942c7a96e/98652d79489b/03683547500-M/03683547500-M.jpg?ts=1737370190465&w=438&f=auto;https://static.pullandbear.net/assets/public/244b/e91b/e8fd4662a38d/84c9c64801e0/03683547500-A6M/03683547500-A6M.jpg?ts=1736864317589&w=438&f=auto;35.99;Jeans skater con cintura de trabillas, cierre de botón y cremallera, confeccionados en algodón.;;;;35.99;Verde;https://static.pullandbear.net/assets/public/8ec4/883d/87da49f7b9df/9a79c211f696/03683547500-c/03683547500-c.jpg?ts=1736864350862&w=106&f=auto;3683/547;3683547;1030204730;In stock;Verde;Pantalón;Blanco;Modelo;Straight;Chándal;Joggers;Chándal;Clásico;Tailoring
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=406&pelement=662027264;https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/506/406/7685506406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719233181081&w=438&f=auto;https://static.pullandbear.net/assets/public/ac9a/1488/aa5e4eacbbbd/f0b7277bb017/07685506406-A2M/07685506406-A2M.jpg?ts=1719233199865&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Azul claro;https://static.pullandbear.net/assets/public/2c81/0f95/daed4b3fa48d/62338747a16d/07685506406-C/07685506406-C.jpg?ts=1718295759083&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Manga corta;Ajustado;Tailoring;Casual;Color oscuro;Color claro
